247947272679000,rbx,60,0
247947272679000,rbx,3,0
247947272824000,rbx,63,0
247947272824000,rbx,0,0
247947272824000,rbx,62,0
247947272824000,rbx,1,0
247947272824000,rbx,61,0
247947272824000,rbx,2,0
247947272824000,rbx,60,0
247947272824000,rbx,3,0
247947272969000,rbx,63,0
247947272969000,rbx,0,0
247947272969000,rbx,62,0
247947272969000,rbx,1,0
247947272969000,rbx,61,0
247947272969000,rbx,2,0
247947272969000,rbx,60,0
247947272969000,rbx,3,0
247947273114000,rbx,63,0
247947273114000,rbx,0,0
247947273114000,rbx,62,0
247947273114000,rbx,1,0
247947273114000,rbx,61,0
247947273114000,rbx,2,0
247947273114000,rbx,60,0
247947273114000,rbx,3,0
247947273259000,rbx,63,0
247947273259000,rbx,0,0
247947273259000,rbx,62,0
247947273259000,rbx,1,0
247947273259000,rbx,61,0
247947273259000,rbx,2,0
247947273259000,rbx,60,0
247947273259000,rbx,3,0
247947273404000,rbx,63,0
247947273404000,rbx,0,0
247947273404000,rbx,62,0
247947273404000,rbx,1,0
247947273404000,rbx,61,0
247947273404000,rbx,2,0
247947273404000,rbx,60,0
247947273404000,rbx,3,0
247947273549000,rbx,63,0
247947273549000,rbx,0,0
247947273549000,rbx,62,0
247947273549000,rbx,1,0
247947273549000,rbx,61,0
247947273549000,rbx,2,0
247947273549000,rbx,60,0
247947273549000,rbx,3,0
247947273694000,rbx,63,0
247947273694000,rbx,0,0
247947273694000,rbx,62,0
247947273694000,rbx,1,0
247947273694000,rbx,61,0
247947273694000,rbx,2,0
247947273694000,rbx,60,0
247947273694000,rbx,3,0
247947273839000,rbx,63,0
247947273839000,rbx,0,0
247947273839000,rbx,62,0
247947273839000,rbx,1,0
247947273839000,rbx,61,0
247947273839000,rbx,2,0
247947273839000,rbx,60,0
247947273839000,rbx,3,0
247947273984000,rbx,63,0
247947273984000,rbx,0,0
247947273984000,rbx,62,0
247947273984000,rbx,1,0
247947273984000,rbx,61,0
247947273984000,rbx,2,0
247947273984000,rbx,60,0
247947273984000,rbx,3,0
247947274129000,rbx,63,0
247947274129000,rbx,0,0
247947274129000,rbx,62,0
247947274129000,rbx,1,0
247947274129000,rbx,61,0
247947274129000,rbx,2,0
247947274129000,rbx,60,0
247947274129000,rbx,3,0
247947274274000,rbx,63,0
247947274274000,rbx,0,0
247947274274000,rbx,62,0
247947274274000,rbx,1,0
247947274274000,rbx,61,0
247947274274000,rbx,2,0
247947274274000,rbx,60,0
247947274274000,rbx,3,0
247947274419000,rbx,63,0
247947274419000,rbx,0,0
247947274419000,rbx,62,0
247947274419000,rbx,1,0
247947274419000,rbx,61,0
247947274419000,rbx,2,0
247947274419000,rbx,60,0
247947274419000,rbx,3,0
247947274564000,rbx,63,0
247947274564000,rbx,0,0
247947274564000,rbx,62,0
247947274564000,rbx,1,0
247947274564000,rbx,61,0
247947274564000,rbx,2,0
247947274564000,rbx,60,0
247947274564000,rbx,3,0
247947274709000,rbx,63,0
247947274709000,rbx,0,0
247947274709000,rbx,62,0
247947274709000,rbx,1,0
247947274709000,rbx,61,0
247947274709000,rbx,2,0
247947274709000,rbx,60,0
247947274709000,rbx,3,0
247947274867500,rbx,63,0
247947274867500,rbx,0,0
247947274867500,rbx,62,0
247947274867500,rbx,1,0
247947274867500,rbx,61,0
247947274867500,rbx,2,0
247947274867500,rbx,60,0
247947274867500,rbx,3,0
247947275012500,rbx,63,0
247947275012500,rbx,0,0
247947275012500,rbx,62,0
247947275012500,rbx,1,0
247947275012500,rbx,61,0
247947275012500,rbx,2,0
247947275012500,rbx,60,0
247947275012500,rbx,3,0
247947275157500,rbx,63,0
247947275157500,rbx,0,0
247947275157500,rbx,62,0
247947275157500,rbx,1,0
247947275157500,rbx,61,0
247947275157500,rbx,2,0
247947275157500,rbx,60,0
247947275157500,rbx,3,0
247947275302500,rbx,63,0
247947275302500,rbx,0,0
247947275302500,rbx,62,0
247947275302500,rbx,1,0
247947275302500,rbx,61,0
247947275302500,rbx,2,0
247947275302500,rbx,60,0
247947275302500,rbx,3,0
247947275447500,rbx,63,0
247947275447500,rbx,0,0
247947275447500,rbx,62,0
247947275447500,rbx,1,0
247947275447500,rbx,61,0
247947275447500,rbx,2,0
247947275447500,rbx,60,0
247947275447500,rbx,3,0
247947275592500,rbx,63,0
247947275592500,rbx,0,0
247947275592500,rbx,62,0
247947275592500,rbx,1,0
247947275592500,rbx,61,0
247947275592500,rbx,2,0
247947275592500,rbx,60,0
247947275592500,rbx,3,0
247947275737500,rbx,63,0
247947275737500,rbx,0,0
247947275737500,rbx,62,0
247947275737500,rbx,1,0
247947275737500,rbx,61,0
247947275737500,rbx,2,0
247947275737500,rbx,60,0
247947275737500,rbx,3,0
247947275882500,rbx,63,0
247947275882500,rbx,0,0
247947275882500,rbx,62,0
247947275882500,rbx,1,0
247947275882500,rbx,61,0
247947275882500,rbx,2,0
247947275882500,rbx,60,0
247947275882500,rbx,3,0
247947276027500,rbx,63,0
247947276027500,rbx,0,0
247947276027500,rbx,62,0
247947276027500,rbx,1,0
247947276027500,rbx,61,0
247947276027500,rbx,2,0
247947276027500,rbx,60,0
247947276027500,rbx,3,0
247947276172500,rbx,63,0
247947276172500,rbx,0,0
247947276172500,rbx,62,0
247947276172500,rbx,1,0
247947276172500,rbx,61,0
247947276172500,rbx,2,0
247947276172500,rbx,60,0
247947276172500,rbx,3,0
247947276317500,rbx,63,0
247947276317500,rbx,0,0
247947276317500,rbx,62,0
247947276317500,rbx,1,0
247947276317500,rbx,61,0
247947276317500,rbx,2,0
247947276317500,rbx,60,0
247947276317500,rbx,3,0
247947276462500,rbx,63,0
247947276462500,rbx,0,0
247947276462500,rbx,62,0
247947276462500,rbx,1,0
247947276462500,rbx,61,0
247947276462500,rbx,2,0
247947276462500,rbx,60,0
247947276462500,rbx,3,0
247947276607500,rbx,63,0
247947276607500,rbx,0,0
247947276607500,rbx,62,0
247947276607500,rbx,1,0
247947276607500,rbx,61,0
247947276607500,rbx,2,0
247947276607500,rbx,60,0
247947276607500,rbx,3,0
247947276752500,rbx,63,0
247947276752500,rbx,0,0
247947276752500,rbx,62,0
247947276752500,rbx,1,0
247947276752500,rbx,61,0
247947276752500,rbx,2,0
247947276752500,rbx,60,0
247947276752500,rbx,3,0
247947276897500,rbx,63,0
247947276897500,rbx,0,0
247947276897500,rbx,62,0
247947276897500,rbx,1,0
247947276897500,rbx,61,0
247947276897500,rbx,2,0
247947276897500,rbx,60,0
247947276897500,rbx,3,0
247947277042500,rbx,63,0
247947277042500,rbx,0,0
247947277042500,rbx,62,0
247947277042500,rbx,1,0
247947277042500,rbx,61,0
247947277042500,rbx,2,0
247947277042500,rbx,60,0
247947277042500,rbx,3,0
247947277201000,rbx,63,0
247947277201000,rbx,0,0
247947277201000,rbx,62,0
247947277201000,rbx,1,0
247947277201000,rbx,61,0
247947277201000,rbx,2,0
247947277201000,rbx,60,0
247947277201000,rbx,3,0
247947277346000,rbx,63,0
247947277346000,rbx,0,0
247947277346000,rbx,62,0
247947277346000,rbx,1,0
247947277346000,rbx,61,0
247947277346000,rbx,2,0
247947277346000,rbx,60,0
247947277346000,rbx,3,0
247947277491000,rbx,63,0
247947277491000,rbx,0,0
247947277491000,rbx,62,0
247947277491000,rbx,1,0
247947277491000,rbx,61,0
247947277491000,rbx,2,0
247947277491000,rbx,60,0
247947277491000,rbx,3,0
247947277636000,rbx,63,0
247947277636000,rbx,0,0
247947277636000,rbx,62,0
247947277636000,rbx,1,0
247947277636000,rbx,61,0
247947277636000,rbx,2,0
247947277636000,rbx,60,0
247947277636000,rbx,3,0
247947277781000,rbx,63,0
247947277781000,rbx,0,0
247947277781000,rbx,62,0
247947277781000,rbx,1,0
247947277781000,rbx,61,0
247947277781000,rbx,2,0
247947277781000,rbx,60,0
247947277781000,rbx,3,0
247947277926000,rbx,63,0
247947277926000,rbx,0,0
247947277926000,rbx,62,0
247947277926000,rbx,1,0
247947277926000,rbx,61,0
247947277926000,rbx,2,0
247947277926000,rbx,60,0
247947277926000,rbx,3,0
247947278071000,rbx,63,0
247947278071000,rbx,0,0
247947278071000,rbx,62,0
247947278071000,rbx,1,0
247947278071000,rbx,61,0
247947278071000,rbx,2,0
247947278071000,rbx,60,0
247947278071000,rbx,3,0
247947278216000,rbx,63,0
247947278216000,rbx,0,0
247947278216000,rbx,62,0
247947278216000,rbx,1,0
247947278216000,rbx,61,0
247947278216000,rbx,2,0
247947278216000,rbx,60,0
247947278216000,rbx,3,0
247947278361000,rbx,63,0
247947278361000,rbx,0,0
247947278361000,rbx,62,0
247947278361000,rbx,1,0
247947278361000,rbx,61,0
247947278361000,rbx,2,0
247947278361000,rbx,60,0
247947278361000,rbx,3,0
247947278506000,rbx,63,0
247947278506000,rbx,0,0
247947278506000,rbx,62,0
247947278506000,rbx,1,0
247947278506000,rbx,61,0
247947278506000,rbx,2,0
247947278506000,rbx,60,0
247947278506000,rbx,3,0
247947278651000,rbx,63,0
247947278651000,rbx,0,0
247947278651000,rbx,62,0
247947278651000,rbx,1,0
247947278651000,rbx,61,0
247947278651000,rbx,2,0
247947278651000,rbx,60,0
247947278651000,rbx,3,0
247947278796000,rbx,63,0
247947278796000,rbx,0,0
247947278796000,rbx,62,0
247947278796000,rbx,1,0
247947278796000,rbx,61,0
247947278796000,rbx,2,0
247947278796000,rbx,60,0
247947278796000,rbx,3,0
247947278941000,rbx,63,0
247947278941000,rbx,0,0
247947278941000,rbx,62,0
247947278941000,rbx,1,0
247947278941000,rbx,61,0
247947278941000,rbx,2,0
247947278941000,rbx,60,0
247947278941000,rbx,3,0
247947279086000,rbx,63,0
247947279086000,rbx,0,0
247947279086000,rbx,62,0
247947279086000,rbx,1,0
247947279086000,rbx,61,0
247947279086000,rbx,2,0
247947279086000,rbx,60,0
247947279086000,rbx,3,0
247947279231000,rbx,63,0
247947279231000,rbx,0,0
247947279231000,rbx,62,0
247947279231000,rbx,1,0
247947279231000,rbx,61,0
247947279231000,rbx,2,0
247947279231000,rbx,60,0
247947279231000,rbx,3,0
247947279376000,rbx,63,0
247947279376000,rbx,0,0
247947279376000,rbx,62,0
247947279376000,rbx,1,0
247947279376000,rbx,61,0
247947279376000,rbx,2,0
247947279376000,rbx,60,0
247947279376000,rbx,3,0
247947279534500,rbx,63,0
247947279534500,rbx,0,0
247947279534500,rbx,62,0
247947279534500,rbx,1,0
247947279534500,rbx,61,0
247947279534500,rbx,2,0
247947279534500,rbx,60,0
247947279534500,rbx,3,0
247947279679500,rbx,63,0
247947279679500,rbx,0,0
247947279679500,rbx,62,0
247947279679500,rbx,1,0
247947279679500,rbx,61,0
247947279679500,rbx,2,0
247947279679500,rbx,60,0
247947279679500,rbx,3,0
247947279824500,rbx,63,0
247947279824500,rbx,0,0
247947279824500,rbx,62,0
247947279824500,rbx,1,0
247947279824500,rbx,61,0
247947279824500,rbx,2,0
247947279824500,rbx,60,0
247947279824500,rbx,3,0
247947279969500,rbx,63,0
247947279969500,rbx,0,0
247947279969500,rbx,62,0
247947279969500,rbx,1,0
247947279969500,rbx,61,0
247947279969500,rbx,2,0
247947279969500,rbx,60,0
247947279969500,rbx,3,0
247947280114500,rbx,63,0
247947280114500,rbx,0,0
247947280114500,rbx,62,0
247947280114500,rbx,1,0
247947280114500,rbx,61,0
247947280114500,rbx,2,0
247947280114500,rbx,60,0
247947280114500,rbx,3,0
247947280259500,rbx,63,0
247947280259500,rbx,0,0
247947280259500,rbx,62,0
247947280259500,rbx,1,0
247947280259500,rbx,61,0
247947280259500,rbx,2,0
247947280259500,rbx,60,0
247947280259500,rbx,3,0
247947280404500,rbx,63,0
247947280404500,rbx,0,0
247947280404500,rbx,62,0
247947280404500,rbx,1,0
247947280404500,rbx,61,0
247947280404500,rbx,2,0
247947280404500,rbx,60,0
247947280404500,rbx,3,0
247947280549500,rbx,63,0
247947280549500,rbx,0,0
247947280549500,rbx,62,0
247947280549500,rbx,1,0
247947280549500,rbx,61,0
247947280549500,rbx,2,0
247947280549500,rbx,60,0
247947280549500,rbx,3,0
247947280694500,rbx,63,0
247947280694500,rbx,0,0
247947280694500,rbx,62,0
247947280694500,rbx,1,0
247947280694500,rbx,61,0
247947280694500,rbx,2,0
247947280694500,rbx,60,0
247947280694500,rbx,3,0
247947280839500,rbx,63,0
247947280839500,rbx,0,0
247947280839500,rbx,62,0
247947280839500,rbx,1,0
247947280839500,rbx,61,0
247947280839500,rbx,2,0
247947280839500,rbx,60,0
247947280839500,rbx,3,0
247947280984500,rbx,63,0
247947280984500,rbx,0,0
247947280984500,rbx,62,0
247947280984500,rbx,1,0
247947280984500,rbx,61,0
247947280984500,rbx,2,0
247947280984500,rbx,60,0
247947280984500,rbx,3,0
247947281129500,rbx,63,0
247947281129500,rbx,0,0
247947281129500,rbx,62,0
247947281129500,rbx,1,0
247947281129500,rbx,61,0
247947281129500,rbx,2,0
247947281129500,rbx,60,0
247947281129500,rbx,3,0
247947281274500,rbx,63,0
247947281274500,rbx,0,0
247947281274500,rbx,62,0
247947281274500,rbx,1,0
247947281274500,rbx,61,0
247947281274500,rbx,2,0
247947281274500,rbx,60,0
247947281274500,rbx,3,0
247947281419500,rbx,63,0
247947281419500,rbx,0,0
247947281419500,rbx,62,0
247947281419500,rbx,1,0
247947281419500,rbx,61,0
247947281419500,rbx,2,0
247947281419500,rbx,60,0
247947281419500,rbx,3,0
247947281564500,rbx,63,0
247947281564500,rbx,0,0
247947281564500,rbx,62,0
247947281564500,rbx,1,0
247947281564500,rbx,61,0
247947281564500,rbx,2,0
247947281564500,rbx,60,0
247947281564500,rbx,3,0
247947281709500,rbx,63,0
247947281709500,rbx,0,0
247947281709500,rbx,62,0
247947281709500,rbx,1,0
247947281709500,rbx,61,0
247947281709500,rbx,2,0
247947281709500,rbx,60,0
247947281709500,rbx,3,0
247947281868000,rbx,63,0
247947281868000,rbx,0,0
247947281868000,rbx,62,0
247947281868000,rbx,1,0
247947281868000,rbx,61,0
247947281868000,rbx,2,0
247947281868000,rbx,60,0
247947281868000,rbx,3,0
247947282013000,rbx,63,0
247947282013000,rbx,0,0
247947282013000,rbx,62,0
247947282013000,rbx,1,0
247947282013000,rbx,61,0
247947282013000,rbx,2,0
247947282013000,rbx,60,0
247947282013000,rbx,3,0
247947282158000,rbx,63,0
247947282158000,rbx,0,0
247947282158000,rbx,62,0
247947282158000,rbx,1,0
247947282158000,rbx,61,0
247947282158000,rbx,2,0
247947282158000,rbx,60,0
247947282158000,rbx,3,0
247947282303000,rbx,63,0
247947282303000,rbx,0,0
247947282303000,rbx,62,0
247947282303000,rbx,1,0
247947282303000,rbx,61,0
247947282303000,rbx,2,0
247947282303000,rbx,60,0
247947282303000,rbx,3,0
247947282448000,rbx,63,0
247947282448000,rbx,0,0
247947282448000,rbx,62,0
247947282448000,rbx,1,0
247947282448000,rbx,61,0
247947282448000,rbx,2,0
247947282448000,rbx,60,0
247947282448000,rbx,3,0
247947282593000,rbx,63,0
247947282593000,rbx,0,0
247947282593000,rbx,62,0
247947282593000,rbx,1,0
247947282593000,rbx,61,0
247947282593000,rbx,2,0
247947282593000,rbx,60,0
247947282593000,rbx,3,0
247947282738000,rbx,63,0
247947282738000,rbx,0,0
247947282738000,rbx,62,0
247947282738000,rbx,1,0
247947282738000,rbx,61,0
247947282738000,rbx,2,0
247947282738000,rbx,60,0
247947282738000,rbx,3,0
247947282883000,rbx,63,0
247947282883000,rbx,0,0
247947282883000,rbx,62,0
247947282883000,rbx,1,0
247947282883000,rbx,61,0
247947282883000,rbx,2,0
247947282883000,rbx,60,0
247947282883000,rbx,3,0
247947283028000,rbx,63,0
247947283028000,rbx,0,0
247947283028000,rbx,62,0
247947283028000,rbx,1,0
247947283028000,rbx,61,0
247947283028000,rbx,2,0
247947283028000,rbx,60,0
247947283028000,rbx,3,0
247947283173000,rbx,63,0
247947283173000,rbx,0,0
247947283173000,rbx,62,0
247947283173000,rbx,1,0
247947283173000,rbx,61,0
247947283173000,rbx,2,0
247947283173000,rbx,60,0
247947283173000,rbx,3,0
247947283318000,rbx,63,0
247947283318000,rbx,0,0
247947283318000,rbx,62,0
247947283318000,rbx,1,0
247947283318000,rbx,61,0
247947283318000,rbx,2,0
247947283318000,rbx,60,0
247947283318000,rbx,3,0
247947283463000,rbx,63,0
247947283463000,rbx,0,0
247947283463000,rbx,62,0
247947283463000,rbx,1,0
247947283463000,rbx,61,0
247947283463000,rbx,2,0
247947283463000,rbx,60,0
247947283463000,rbx,3,0
247947283608000,rbx,63,0
247947283608000,rbx,0,0
247947283608000,rbx,62,0
247947283608000,rbx,1,0
247947283608000,rbx,61,0
247947283608000,rbx,2,0
247947283608000,rbx,60,0
247947283608000,rbx,3,0
247947283753000,rbx,63,0
247947283753000,rbx,0,0
247947283753000,rbx,62,0
247947283753000,rbx,1,0
247947283753000,rbx,61,0
247947283753000,rbx,2,0
247947283753000,rbx,60,0
247947283753000,rbx,3,0
247947283898000,rbx,63,0
247947283898000,rbx,0,0
247947283898000,rbx,62,0
247947283898000,rbx,1,0
247947283898000,rbx,61,0
247947283898000,rbx,2,0
247947283898000,rbx,60,0
247947283898000,rbx,3,0
247947284043000,rbx,63,0
247947284043000,rbx,0,0
247947284043000,rbx,62,0
247947284043000,rbx,1,0
247947284043000,rbx,61,0
247947284043000,rbx,2,0
247947284043000,rbx,60,0
247947284043000,rbx,3,0
247947284201500,rbx,63,0
247947284201500,rbx,0,0
247947284201500,rbx,62,0
247947284201500,rbx,1,0
247947284201500,rbx,61,0
247947284201500,rbx,2,0
247947284201500,rbx,60,0
247947284201500,rbx,3,0
247947284346500,rbx,63,0
247947284346500,rbx,0,0
247947284346500,rbx,62,0
247947284346500,rbx,1,0
247947284346500,rbx,61,0
247947284346500,rbx,2,0
247947284346500,rbx,60,0
247947284346500,rbx,3,0
247947284491500,rbx,63,0
247947284491500,rbx,0,0
247947284491500,rbx,62,0
247947284491500,rbx,1,0
247947284491500,rbx,61,0
247947284491500,rbx,2,0
247947284491500,rbx,60,0
247947284491500,rbx,3,0
247947284636500,rbx,63,0
247947284636500,rbx,0,0
247947284636500,rbx,62,0
247947284636500,rbx,1,0
247947284636500,rbx,61,0
247947284636500,rbx,2,0
247947284636500,rbx,60,0
247947284636500,rbx,3,0
247947284781500,rbx,63,0
247947284781500,rbx,0,0
247947284781500,rbx,62,0
247947284781500,rbx,1,0
247947284781500,rbx,61,0
247947284781500,rbx,2,0
247947284781500,rbx,60,0
247947284781500,rbx,3,0
247947284926500,rbx,63,0
247947284926500,rbx,0,0
247947284926500,rbx,62,0
247947284926500,rbx,1,0
247947284926500,rbx,61,0
247947284926500,rbx,2,0
247947284926500,rbx,60,0
247947284926500,rbx,3,0
247947285071500,rbx,63,0
247947285071500,rbx,0,0
247947285071500,rbx,62,0
247947285071500,rbx,1,0
247947285071500,rbx,61,0
247947285071500,rbx,2,0
247947285071500,rbx,60,0
247947285071500,rbx,3,0
247947285216500,rbx,63,0
247947285216500,rbx,0,0
247947285216500,rbx,62,0
247947285216500,rbx,1,0
247947285216500,rbx,61,0
247947285216500,rbx,2,0
247947285216500,rbx,60,0
247947285216500,rbx,3,0
247947285361500,rbx,63,0
247947285361500,rbx,0,0
247947285361500,rbx,62,0
247947285361500,rbx,1,0
247947285361500,rbx,61,0
247947285361500,rbx,2,0
247947285361500,rbx,60,0
247947285361500,rbx,3,0
247947285506500,rbx,63,0
247947285506500,rbx,0,0
247947285506500,rbx,62,0
247947285506500,rbx,1,0
247947285506500,rbx,61,0
247947285506500,rbx,2,0
247947285506500,rbx,60,0
247947285506500,rbx,3,0
247947285651500,rbx,63,0
247947285651500,rbx,0,0
247947285651500,rbx,62,0
247947285651500,rbx,1,0
247947285651500,rbx,61,0
247947285651500,rbx,2,0
247947285651500,rbx,60,0
247947285651500,rbx,3,0
247947285796500,rbx,63,0
247947285796500,rbx,0,0
247947285796500,rbx,62,0
247947285796500,rbx,1,0
247947285796500,rbx,61,0
247947285796500,rbx,2,0
247947285796500,rbx,60,0
247947285796500,rbx,3,0
247947285941500,rbx,63,0
247947285941500,rbx,0,0
247947285941500,rbx,62,0
247947285941500,rbx,1,0
247947285941500,rbx,61,0
247947285941500,rbx,2,0
247947285941500,rbx,60,0
247947285941500,rbx,3,0
247947286086500,rbx,63,0
247947286086500,rbx,0,0
247947286086500,rbx,62,0
247947286086500,rbx,1,0
247947286086500,rbx,61,0
247947286086500,rbx,2,0
247947286086500,rbx,60,0
247947286086500,rbx,3,0
247947286231500,rbx,63,0
247947286231500,rbx,0,0
247947286231500,rbx,62,0
247947286231500,rbx,1,0
247947286231500,rbx,61,0
247947286231500,rbx,2,0
247947286231500,rbx,60,0
247947286231500,rbx,3,0
247947286376500,rbx,63,0
247947286376500,rbx,0,0
247947286376500,rbx,62,0
247947286376500,rbx,1,0
247947286376500,rbx,61,0
247947286376500,rbx,2,0
247947286376500,rbx,60,0
247947286376500,rbx,3,0
247947286535000,rbx,63,0
247947286535000,rbx,0,0
247947286535000,rbx,62,0
247947286535000,rbx,1,0
247947286535000,rbx,61,0
247947286535000,rbx,2,0
247947286535000,rbx,60,0
247947286535000,rbx,3,0
247947286680000,rbx,63,0
247947286680000,rbx,0,0
247947286680000,rbx,62,0
247947286680000,rbx,1,0
247947286680000,rbx,61,0
247947286680000,rbx,2,0
247947286680000,rbx,60,0
247947286680000,rbx,3,0
247947286825000,rbx,63,0
247947286825000,rbx,0,0
247947286825000,rbx,62,0
247947286825000,rbx,1,0
247947286825000,rbx,61,0
247947286825000,rbx,2,0
247947286825000,rbx,60,0
247947286825000,rbx,3,0
247947286970000,rbx,63,0
247947286970000,rbx,0,0
247947286970000,rbx,62,0
247947286970000,rbx,1,0
247947286970000,rbx,61,0
247947286970000,rbx,2,0
247947286970000,rbx,60,0
247947286970000,rbx,3,0
247947287115000,rbx,63,0
247947287115000,rbx,0,0
247947287115000,rbx,62,0
247947287115000,rbx,1,0
247947287115000,rbx,61,0
247947287115000,rbx,2,0
247947287115000,rbx,60,0
247947287115000,rbx,3,0
247947287260000,rbx,63,0
247947287260000,rbx,0,0
247947287260000,rbx,62,0
247947287260000,rbx,1,0
247947287260000,rbx,61,0
247947287260000,rbx,2,0
247947287260000,rbx,60,0
247947287260000,rbx,3,0
247947287405000,rbx,63,0
247947287405000,rbx,0,0
247947287405000,rbx,62,0
247947287405000,rbx,1,0
247947287405000,rbx,61,0
247947287405000,rbx,2,0
247947287405000,rbx,60,0
247947287405000,rbx,3,0
247947287550000,rbx,63,0
247947287550000,rbx,0,0
247947287550000,rbx,62,0
247947287550000,rbx,1,0
247947287550000,rbx,61,0
247947287550000,rbx,2,0
247947287550000,rbx,60,0
247947287550000,rbx,3,0
247947287695000,rbx,63,0
247947287695000,rbx,0,0
247947287695000,rbx,62,0
247947287695000,rbx,1,0
247947287695000,rbx,61,0
247947287695000,rbx,2,0
247947287695000,rbx,60,0
247947287695000,rbx,3,0
247947287840000,rbx,63,0
247947287840000,rbx,0,0
247947287840000,rbx,62,0
247947287840000,rbx,1,0
247947287840000,rbx,61,0
247947287840000,rbx,2,0
247947287840000,rbx,60,0
247947287840000,rbx,3,0
247947287985000,rbx,63,0
247947287985000,rbx,0,0
247947287985000,rbx,62,0
247947287985000,rbx,1,0
247947287985000,rbx,61,0
247947287985000,rbx,2,0
247947287985000,rbx,60,0
247947287985000,rbx,3,0
247947288130000,rbx,63,0
247947288130000,rbx,0,0
247947288130000,rbx,62,0
247947288130000,rbx,1,0
247947288130000,rbx,61,0
247947288130000,rbx,2,0
247947288130000,rbx,60,0
247947288130000,rbx,3,0
247947288275000,rbx,63,0
247947288275000,rbx,0,0
247947288275000,rbx,62,0
247947288275000,rbx,1,0
247947288275000,rbx,61,0
247947288275000,rbx,2,0
247947288275000,rbx,60,0
247947288275000,rbx,3,0
